p_name,p_type,menu,,openhours,entryoption,tel_no,guname,address,road_address,lat,long,cate_mix
벤조롱,음식점,퓨전,실내,평일)17:30 - 02:00 주말)16:30 - 02:00 (월요일 휴무),목줄,010-3384-2870,은평구,서울 은평구 불광천길 486,서울 은평구 불광천길 486,37.595626786865,126.915758531761,음식점퓨전은평구실내목줄
제니스,음식점,양식,"실내,테라스","11:30~22:00, 연중무휴",목줄,02-3789-7817,서대문구,서울 서대문구 연희맛로 17-49,서울 서대문구 연희맛로 17-49,37.5670133084566,126.928907771602,"음식점양식서대문구실내,테라스목줄"
JULy16th,음식점,퓨전,실내,"매달 2째주4째주 월요일휴무
월~목 15:00 - 01:00
금~일 15:00 - 02:00","목줄,안기",02-336-0716,마포구,서울 마포구 와우산로23길 35-6,서울 마포구 와우산로23길 35-6,37.554576685825,126.923315422304,"음식점퓨전마포구실내목줄,안기"
꾸띠자르당,음식점,양식,실외,평일 10:30 - 01:00 B.T 15시~17시   금~토 12:00 - 06:00 B.T 16시~17시   일요일 12:00 - 24:00 B.T 16시~17시,목줄,02-793-5072,용산구,서울 용산구 보광로 120,서울 용산구 보광로 120,37.5334478009537,126.994607629349,음식점양식용산구실외목줄
아날로그 키친,음식점,양식,"실외,테라스",  11:00 ~ 22:00 주문마감 21:00  명절당일 휴무,목줄,02-2122-1265,광진구,서울 광진구 아차산로 200,서울 광진구 아차산로 200,37.5410566332301,127.065669226745,"음식점양식광진구실외,테라스목줄"
난장캠프 논현점,음식점,한식,실내,"17:00 ~ 24:00, 연중무휴",목줄,02-516-1446,강남구,서울 강남구 강남대로114길 10,서울 강남구 강남대로114길 10,37.5057520040906,127.025199318349,음식점한식강남구실내목줄
김봉남 포장마차 가로수길 근처점,음식점,한식,테라스,"10:00 ~ 22:00, 연중무휴","목줄,안기",02-3217-9292,강남구,서울 강남구 도산대로17길 12,서울 강남구 도산대로17길 12,37.5195131127887,127.024859610937,"음식점한식강남구테라스목줄,안기"
바토스 이태원점,음식점,퓨전,테라스,  일~목 11:30 ~ 23:00 마지막 주문 22:00  금/토 11:30 ~ 24:00 마지막 주문 23:00  연중무휴,목줄,02-797-8226,용산구,서울 용산구 이태원로15길 1,서울 용산구 이태원로15길 1,37.5346187277401,126.990190373063,음식점퓨전용산구테라스목줄
코레아노스키친,음식점,퓨전,테라스,"12:00 ~ 23:00, 연중무휴",목줄,02-795-4427,용산구,서울 용산구 녹사평대로40길 46,서울 용산구 녹사평대로40길 46,37.5343987025279,126.988210990583,음식점퓨전용산구테라스목줄
윤세영 식당,음식점,양식,테라스,"  11:30 ~ 21:30, 마지막 주문 20:30  브레이크 타임 15:00 ~ 17:00",목줄,0507-1431-3376,용산구,서울 용산구 한남대로 164,서울 용산구 한남대로 164,37.5425557498748,127.002476259275,음식점양식용산구테라스목줄
봉쥬르스고이,음식점,퓨전,실내,  평일 17:00 ~ 01:00  주말 13:00 ~ 01:00,목줄,070-8868-1119,용산구,서울 용산구 회나무로 26길 26,서울 용산구 회나무로 26길,37.5392622404216,126.99051529413,음식점퓨전용산구실내목줄
1989 비스트로,음식점,햄버거,실내,"  11:00 ~ 02:00, 마지막 주문 23:00  연중무휴",목줄,070-8778-0025,용산구,서울 용산구 회나무로 13가길 37,서울 용산구 회나무로 13가길,37.5410431516179,0.0,음식점햄버거용산구실내목줄
이어커피로스터스,카페,카페,실내,월(8/15)   광복절11:00 - 19:00      화   08:30 - 21:00   20:30 라스트오더      수   08:30 - 21:00   20:30 라스트오더      목   08:30 - 21:00   20:30 라스트오더      금   08:30 - 21:00   20:30 라스트오더      토   11:00 - 19:00   18:30 라스트오더      일   11:00 - 19:00   18:30 라스트오더,목줄,02-706-9313,마포구,서울특별시 마포구 백범로24길 9 1층 이어커피 로스터스,서울특별시 마포구 백범로24길 9,37.5459656130831,126.945236466602,카페카페마포구실내목줄
코스모스상점,카페,카페,"실내,실외",월   11:00 - 20:00   19:30 라스트오더      화   11:00 - 20:00   19:30 라스트오더      수   11:00 - 22:00   21:30 라스트오더      목   11:00 - 22:00   21:30 라스트오더      금   11:00 - 22:00   21:30 라스트오더      토   11:00 - 22:00   21:30 라스트오더      일   11:00 - 20:00   19:30 라스트오더,"목줄,안기",02-498-7878,성동구,서울특별시 성동구 성수이로7길 27 서울숲코오롱디지탈타워 1층,서울특별시 성동구 성수이로7길 27,37.5415739384899,127.053438588226,"카페카페성동구실내,실외목줄,안기"
옐로우 라인,카페,카페,실내, ,"목줄,안기",010-6837-2626,마포구,서울특별시 마포구 월드컵북로 57 옐로우라인,서울특별시 마포구 월드컵북로 57,37.5591824128186,126.917064694044,"카페카페마포구실내목줄,안기"
88커피,카페,카페,실내,월   08:00 - 20:00   19:30 라스트오더      화   08:00 - 20:00   19:30 라스트오더      수   정기휴무 (매주 수요일)      목   08:00 - 20:00   19:30 라스트오더      금   08:00 - 20:00   19:30 라스트오더      토   09:00 - 19:00   18:30 라스트오더      일   09:00 - 19:00   18:30 라스트오더      - 매주 수요일 휴무,"목줄,안기",010-3263-1492,금천구,서울특별시 금천구 시흥대로88가길 17 1층,서울특별시 금천구 시흥대로88가길 17,37.4617379170757,126.900191087001,"카페카페금천구실내목줄,안기"
스톤앤워터,카페,카페,실내,월   10:00 - 21:00   20:30 라스트오더      화   10:00 - 21:00   20:30 라스트오더      수   10:00 - 21:00   20:30 라스트오더      목   10:00 - 21:00   20:30 라스트오더      금   10:00 - 21:00   20:30 라스트오더      토   10:00 - 21:00   20:30 라스트오더      일   10:00 - 21:00   20:30 라스트오더,목줄,02-6013-9593,송파구,서울특별시 송파구 가락로 283 1층,서울특별시 송파구 가락로 283,37.5131208985041,127.119821871507,카페카페송파구실내목줄
유니버스 스튜디오,카페,카페,실내,매일 11:00 - 22:00    21:30 라스트오더    정기휴무 (매주 화요일),"목줄,매너벨트",070-7563-2071,성동구,서울특별시 성동구 성덕정길 92 지하1층,서울특별시 성동구 성덕정길 92,37.5375125985035,127.053620797092,"카페카페성동구실내목줄,매너벨트"
Cafe4gil25,카페,브런치,"실내,실외",매일 10:00 - 22:00    21:00 라스트오더,"목줄,매너벨트",070-8888-4025,강남구,서울특별시 강남구 압구정로4길 25 Cafe4gil25,서울특별시 강남구 압구정로4길 25,37.5214385302608,127.02079815297,"카페브런치강남구실내,실외목줄,매너벨트"
사이이커피,카페,카페,"실내,실외",11:30 - 21:00    20:30 라스트오더    매주 월요일 휴무,"목줄,매너벨트",010-7643-4220,광진구,서울특별시 광진구 동일로18길 11,서울특별시 광진구 동일로18길 11,37.5400782136005,127.063572602365,"카페카페광진구실내,실외목줄,매너벨트"
타우너스 에스프레소 바,카페,카페,"실외,테라스",평일 08:00 - 22:00    21:30 라스트오더    토요일 09:00 - 22:00    21:30 라스트오더    일요일 09:00 - 20:00    19:30 라스트오더,"목줄,매너벨트",02-2135-1467,강남구,서울특별시 강남구 테헤란로28길 41 타우너스 1층,서울특별시 강남구 테헤란로28길 41,37.4984648733779,127.039841335692,"카페카페강남구실외,테라스목줄,매너벨트"
러프러프,카페,카페,실내,Mon-Fri 11:00 - 22:00    21:30 라스트오더    Sat-Sun 12:00 - 23:00    21:30 라스트오더    매달 2번째 월요일 정기 휴무(추후 변동 가능),"목줄,캐리어",010-4796-8203,성동구,서울특별시 성동구 연무장길 81 401호,서울특별시 성동구 연무장길 81,37.5416962727725,127.058247206574,"카페카페성동구실내목줄,캐리어"
한옥카페 선운각,카페,카페,실외,매일 11:00 - 21:00    20:00 라스트오더,"목줄,캐리어",010-3019-1105,강북구,서울특별시 강북구 삼양로173길 223,서울특별시 강북구 삼양로173길 223,37.655515620157,126.998708547527,"카페카페강북구실외목줄,캐리어"
dooop,카페,브런치,"실내,테라스",Brunch cafe : 12:00pm - 4:00pm    Break time : 4:00pm - 6:00pm    Natural wine bar : 6:00pm - 00:00am,캐리어,02-465-1209,성동구,서울특별시 성동구 서울숲2길 16-8 1층,서울특별시 성동구 서울숲2길 16-8,37.5470516826704,127.040182785435,"카페브런치성동구실내,테라스캐리어"
33Acre,카페,카페,실외,* 월 : 휴무일    * 화 : 10:00am ~ 15:00pm    * 수 - 일 : 10:00am ~ 9:00pm    Break time    * 평일 / 15:00pm - 17:00pm    * 주말 / (브레이크타임 없습니다.),목줄,02-3426-3754,강동구,서울특별시 강동구 아리수로61길 33,서울특별시 강동구 아리수로61길 33,37.5631669001685,127.149830344119,카페카페강동구실외목줄
카페별뜨락,카페,카페,"실외,테라스",매일 11:00~21:00,목줄,010-8446-9832,종로구,서울특별시 종로구 창의문로 119,서울특별시 종로구 창의문로 119,37.592096942441,126.96706863952,"카페카페종로구실외,테라스목줄"
메리푸리데이,카페,카페,"실내,테라스",화요일-일요일 10:00 - 22:00    21:30 라스트오더    월 정기휴무 (매주 월요일),"캐리어,안기",02-352-1227,은평구,서울특별시 은평구 연서로29길 20-25,서울특별시 은평구 연서로29길 20-25,37.6200956882776,126.919255818638,"카페카페은평구실내,테라스캐리어,안기"
클로드커피,카페,카페,실외,월요일-토요일 12:00 - 20:00    정기휴무 매주 일요일 (대관X),목줄,02-701-2608,마포구,서울특별시 마포구 백범로16안길 21,서울특별시 마포구 백범로16안길 21,37.5464369769847,126.943246321233,카페카페마포구실외목줄
테이크어샤워,카페,카페,"실내,실외",매일 12:00 - 22:00,안기,070-4307-0910,송파구,서울특별시 송파구 송파대로47길 1 동보빌딩 1층,서울특별시 송파구 송파대로47길 1,37.507490970007,127.10434926971,"카페카페송파구실내,실외안기"
코너드커피,카페,카페,실내, ,"목줄,매너벨트",070-4184-1186,강남구,서울특별시 강남구 도산대로12길 14,서울특별시 강남구 도산대로12길 14,37.5168838283098,127.023872601331,"카페카페강남구실내목줄,매너벨트"
찰스앤다이애나,카페,카페,실내,매일 11:00 - 새벽 01:00    14:00 - 17:00 브레이크타임    새벽 00:30 라스트오더    정기휴무 (매주 화요일),매너벨트,010-5857-1223,동대문구,서울특별시 동대문구 천호대로91길 57 1층,서울특별시 동대문구 천호대로91길 57,37.5641642987881,127.069835074727,카페카페동대문구실내매너벨트
더숲,카페,브런치,실내,월~금 10:00 - 20:00    토요일 11:00 - 16:00    공식 빨간날 휴무,캐리어,02-6309-9200,강서구,서울특별시 강서구 공항대로 194 1층,서울특별시 강서구 공항대로 194,37.5589809916906,126.829034127455,카페브런치강서구실내캐리어
위드멍,카페,애견카페,"실내,루프탑",매일 11:00 - 22:00   21:00 라스트오더,없음,010-4299-0514,송파구,서울특별시 송파구 가락로 98 4층 루프탑,서울특별시 송파구 가락로 98,37.5008437605004,127.107017444296,"카페애견카페송파구실내,루프탑없음"
개판카페,카페,애견카페,실내,매일 10:00 - 21:00,없음,02-877-3573,관악구,서울특별시 관악구 관악로 133 1층 101호,서울특별시 관악구 관악로 133,37.4769280464726,126.952062711984,카페애견카페관악구실내없음
마리앤독,카페,애견카페,실내,월 : 10:00 - 21:00   화 : 10:00 - 21:00   수 : 10:00 - 21:00   목 : 10:00 - 21:00   금 : 10:00 - 21:00   토 : (12/25)10:00 - 18:00   일 : 11:00 - 20:00,없음,02-487-3424,중랑구,서울특별시 중랑구 중랑역로 122 3층,서울특별시 중랑구 중랑역로 122,37.6042034410394,127.077484395141,카페애견카페중랑구실내없음
어야가자애견카페,카페,애견카페,실내,매일 10:00 - 21:30,없음,070-8830-0808,강남구,서울특별시 강남구 테헤란로39길 66 1층,서울특별시 강남구 테헤란로39길 66,37.5066132309043,127.039774412942,카페애견카페강남구실내없음
런닝독,카페,애견카페,실내,월 : 13:00 - 22:00   화 : 13:00 - 22:00   수 : 정기휴무 (매주 수요일)   목 : 13:00 - 22:00   금 : 13:00 - 22:00   토 : 13:00 - 22:00   일 : 13:00 - 22:00,없음,010-6871-7770,은평구,서울특별시 은평구 가좌로 251 2층,서울특별시 은평구 가좌로 251,37.5914576461333,126.91515406552,카페애견카페은평구실내없음
도그인시티,카페,애견카페,실내,월 : 13:00 - 21:00   화 : 13:00 - 21:00   수 : 13:00 - 21:00   목 : 13:00 - 21:00   금 : 13:00 - 21:00   토 : (12/25)(성탄절)13:00 - 19:00   일 : 13:00 - 21:00,없음,02-6408-0995,관악구,서울특별시 관악구 신림로 286 2층,서울특별시 관악구 신림로 286,37.4801025635954,126.930935156348,카페애견카페관악구실내없음
오늘도댕댕,카페,애견카페,"실내,루프탑",매일 00:00 - 24:00 카페는 주말 13:00 - 21:00까지 운영합니다:),없음,02-6080-1389,강서구,서울특별시 강서구 방화동로 59 2층 201호,서울특별시 강서구 방화동로 59,37.565846144324,126.812091032183,"카페애견카페강서구실내,루프탑없음"
동건s애견카페,카페,애견카페,실내,수 : 14:00 - 22:00   목 : 14:00 - 22:00   금 : 14:00 - 22:00   토 : 14:00 - 22:00   일 : 14:00 - 22:00   월 : 정기휴무 (매주 월요일)   화 : 14:00 - 22:00,없음,02-533-8146,서초구,서울특별시 서초구 방배중앙로 157 대흥빌딩 a동 2층,서울특별시 서초구 방배중앙로 157,37.4931470939107,126.986172438541,카페애견카페서초구실내없음
맘마,카페,카페,"실내,실외",매일 10:00 - 22:00,매너벨트,070-7792-7770,송파구,서울특별시 송파구 중대로 312 1층,서울특별시 송파구 중대로 312,37.5080350526825,127.133551636157,"카페카페송파구실내,실외매너벨트"
두젠틀장승배기역점,카페,애견카페,실내,매일 11:00 - 22:00,없음,02-6014-2120,동작구,서울특별시 동작구 상도로 217-4,서울특별시 동작구 상도로 217-4,37.5054313830011,126.942872826454,카페애견카페동작구실내없음
카페곳,카페,애견카페,실내,"평일 12:00 - 22:00 시간외 애견호텔,유치원 문의   토요일 12:00 - 21:00   일요일 휴무",없음,070-4406-9090,서대문구,서울특별시 서대문구 홍제내2나길 2 2층 3층 루프탑,서울특별시 서대문구 홍제내2나길 2,37.5848450269691,126.936417991374,카페애견카페서대문구실내없음
